Id,SalePrice
1461,110300.2266
1462,161014.7969
1463,188945.7656
1464,201653.2969
1465,191775.6406
1466,175395.25
1467,182628.0781
1468,157319.5625
1469,197194.9219
1470,135123.3438
1471,194773.875
1472,94414.42188
1473,95902.17969
1474,144517.2031
1475,124366.2734
1476,453923.6563
1477,271499.3438
1478,297031.4063
1479,260096.6406
1480,503665.9063
1481,347842.7188
1482,207518.0938
1483,165379.9375
1484,169059.3438
1485,184816.3906
1486,197285.0781
1487,359195
1488,242391.8438
1489,209253.4375
1490,212858.2031
1491,193281.6406
1492,75790.80469
1493,192285.7188
1494,316007.8125
1495,292266.6563
1496,224034.0156
1497,182671.8281
1498,158317.3281
1499,163406.4844
1500,150879.8125
1501,175308.1094
1502,151347.8281
1503,314729.5313
1504,234843.6094
1505,228911.1719
1506,183328.9063
1507,232163.0313
1508,188494.9688
1509,167551.7969
1510,147839.9688
1511,143983.5625
1512,171407.3594
1513,138975.0469
1514,168508.5938
1515,194991.7344
1516,170093.1875
1517,164295.9844
1518,132172.3281
1519,212631.7969
1520,137550.9063
1521,136155.8594
1522,177330.375
1523,113048.3203
1524,120416.5703
1525,125738.9141
1526,119514.7422
1527,117401.1563
1528,134198.6875
1529,151666.3906
1530,175773.7813
1531,115531.8906
1532,98757.63281
1533,133098.5469
1534,127847.9063
1535,166978.1563
1536,103452.8828
1537,73615.90625
1538,181211.3125
1539,205337.1719
1540,99503.40625
1541,144117.4063
1542,150134.4688
1543,209255.375
1544,71425.22656
1545,113683.8125
1546,128099.7031
1547,129788.6641
1548,127419.1016
1549,123781.9922
1550,153682.3125
1551,131592.7031
1552,164800.5625
1553,180718.0156
1554,114155.4141
1555,166533.6719
1556,77034.26563
1557,94645.92969
1558,93261.53906
1559,74884.80469
1560,139373.375
1561,119164.1953
1562,125061.9688
1563,123336.3984
1564,147597.0938
1565,137344.1719
1566,237595.2188
1567,76555.8125
1568,218251.0938
1569,147609.8438
1570,137927.8438
1571,133113.0313
1572,151629.7656
1573,254339.4844
1574,112539.9688
1575,230264.3125
1576,236319.6719
1577,196578.625
1578,143505.2188
1579,150219.9375
1580,200696.9844
1581,144238.2188
1582,126945.1797
1583,339960.0625
1584,220738.8438
1585,142555.5156
1586,77808.50781
1587,100211.5078
1588,158260.5
1589,105572.8281
1590,134159.2031
1591,94806.48438
1592,111377.4844
1593,136594.3594
1594,180443.7813
1595,113522.3594
1596,222430.2031
1597,191979.7656
1598,203757.0625
1599,177146.4375
1600,174492.0469
1601,70367.71094
1602,119975.2109
1603,79675.71875
1604,280978.5625
1605,249137.5625
1606,174875.1406
1607,206769.6094
1608,203872.8594
1609,201114.5469
1610,130434.0781
1611,125270.5313
1612,149407.3281
1613,156898.0469
1614,128199.5781
1615,84927.49219
1616,66156.74219
1617,99431.82031
1618,126993.0156
1619,141047.6406
1620,147866.75
1621,138747.3906
1622,130851.5
1623,274979.625
1624,209242.7344
1625,127579.1953
1626,168146.6563
1627,191377.7656
1628,280265.4688
1629,188742.3281
1630,376613.1563
1631,234763.2969
1632,234717.1406
1633,171377.6406
1634,190046.9844
1635,185743.0625
1636,159990.7813
1637,184783.8906
1638,213345.5781
1639,183435
1640,263547.5313
1641,184492.1719
1642,219302.8438
1643,218298.3438
1644,230869.2813
1645,203891.6406
1646,162997.0781
1647,163791.0625
1648,131200.7344
1649,134087.9688
1650,125647.1406
1651,128764.9844
1652,94214.30469
1653,95580.58594
1654,146975.8125
1655,148529.2969
1656,139934.5469
1657,149268.3906
1658,136047.7031
1659,131874.7813
1660,150783.3594
1661,452554.5313
1662,410523.4063
1663,410816.5313
1664,366192.2188
1665,310974.7813
1666,282609.5313
1667,367449.3438
1668,326144
1669,288449
1670,346111.0938
1671,257373.8125
1672,478824.5313
1673,331494.0313
1674,251273.9219
1675,192489.0156
1676,188474.9063
1677,222444.1719
1678,463757.5938
1679,365566.1875
1680,329596.8438
1681,254277.9219
1682,279416.625
1683,173403.1875
1684,173942.0313
1685,158577.7813
1686,171963.7656
1687,167684.4688
1688,192518.4219
1689,200331.4531
1690,194355.2813
1691,191983.1094
1692,268309.0625
1693,164731.6406
1694,189538.7031
1695,163073.2344
1696,261236.4531
1697,172491.9219
1698,375663.0625
1699,351179
1700,237697.3438
1701,270268.7188
1702,257551.75
1703,249306.3906
1704,300675.6563
1705,233953.1406
1706,391769.5313
1707,213360.1406
1708,203124.25
1709,297845.6875
1710,215566.0469
1711,253768.4844
1712,264928.1563
1713,270731.0313
1714,214090.3125
1715,210852.6563
1716,193423.9688
1717,179338.625
1718,138296.2344
1719,209128.2656
1720,262037.2188
1721,168914.8438
1722,133212.7031
1723,152343.7813
1724,198791.6094
1725,231878.8125
1726,191494.5313
1727,155603.2344
1728,178361.7656
1729,158827.4375
1730,161536.0625
1731,116933.9609
1732,121585.6094
1733,119903.9375
1734,117339.2813
1735,131853.2344
1736,113587.25
1737,359985.75
1738,229851.8125
1739,321218.4375
1740,228515.3594
1741,194749.7813
1742,167228.7969
1743,169561.4531
1744,306518.1875
1745,227180.9531
1746,248577.1563
1747,235092.0469
1748,215296.8281
1749,149433.0469
1750,134557.4688
1751,237859.8125
1752,118822.0938
1753,147588.6406
1754,198183.5156
1755,167480.2969
1756,137436.4375
1757,121590.5078
1758,139013.9375
1759,157511.125
1760,167624.8281
1761,147766.6406
1762,181686.8125
1763,177166.0469
1764,110344.3906
1765,173351.0625
1766,188219.875
1767,229739.5
1768,151293.5469
1769,173290.1406
1770,144358.9063
1771,133748.0781
1772,131458.5313
1773,129093.9922
1774,123532.9375
1775,140868.3594
1776,117835.6094
1777,109862.0156
1778,140715.9688
1779,103118.3047
1780,187365.4531
1781,127316.3984
1782,100551.3047
1783,127634.4219
1784,111815.6406
1785,107989.3281
1786,162994.5313
1787,174109.5938
1788,52258.31641
1789,105482.5703
1790,74914.82031
1791,217445.1094
1792,156012.2969
1793,132315.0781
1794,148190.0156
1795,134526.375
1796,118175.8672
1797,105393.9531
1798,119965.3672
1799,109061.2188
1800,140079.7344
1801,125081.9766
1802,149680.1406
1803,146156.125
1804,145336.7344
1805,140153.9688
1806,116768.4844
1807,121923.3047
1808,125368.1719
1809,100525.9375
1810,154235.6719
1811,87790.58594
1812,82379.80469
1813,120641.4453
1814,95000.98438
1815,43984.17578
1816,89274.96094
1817,132140.2969
1818,151163.1406
1819,124690.4375
1820,66313.75781
1821,87453.38281
1822,154245.125
1823,46189.23438
1824,144461.8438
1825,132093.3125
1826,93798.82031
1827,102792.7109
1828,143595.9063
1829,103946.0938
1830,131795.5625
1831,166328.2969
1832,35856.11719
1833,139226.1719
1834,105885.2734
1835,137262.9375
1836,118827.3594
1837,86505.50781
1838,107262.2578
1839,91602.625
1840,151613.8438
1841,138785.8125
1842,68482.26563
1843,131270.3906
1844,144666.0625
1845,135577.2656
1846,155167
1847,185497.0156
1848,53028.35547
1849,116460.9531
1850,111800.7891
1851,159796.5313
1852,131783.1094
1853,114511.25
1854,167217.5781
1855,137450.5781
1856,217029.1719
1857,144250.5313
1858,145483.5313
1859,124088.2266
1860,146742.4844
1861,124088.2266
1862,355566.125
1863,350400.1875
1864,350400.1875
1865,336021.0313
1866,338996.5313
1867,227694.8281
1868,282878.125
1869,206935.3125
1870,224131.0625
1871,249069.3125
1872,160487.7656
1873,233778.1563
1874,142485.2813
1875,198303.75
1876,191503.7031
1877,211282.4844
1878,211917.7188
1879,128323.4922
1880,134439.9375
1881,252262.5781
1882,262365.0625
1883,193332.3594
1884,208131.75
1885,260987.3906
1886,295266.8125
1887,205338.8594
1888,282954.5313
1889,154864.9688
1890,117677.1953
1891,143499.6719
1892,111865.3672
1893,117566.4453
