Id,SalePrice
1461,118923.3812
1462,153800.3472
1463,185537.2417
1464,183531.5157
1465,193656.4357
1466,176884.0063
1467,170518.4388
1468,164901.062
1469,187752.7523
1470,119586.4543
1471,194870.7533
1472,93943.58922
1473,96299.81783
1474,150131.9782
1475,127327.9723
1476,377773.6953
1477,267973.8085
1478,282011.7038
1479,264108.2651
1480,464924.0406
1481,328964.5218
1482,201811.2893
1483,168790.1613
1484,168451.3188
1485,180571.6724
1486,195547.5852
1487,328715.1699
1488,240442.7324
1489,204398.9256
1490,209858.3928
1491,190266.8058
1492,82663.31007
1493,187076.564
1494,311912.641
1495,312133.9554
1496,229880.7942
1497,183922.7513
1498,160764.1751
1499,158917.9974
1500,150125.8023
1501,171087.2367
1502,151179.1783
1503,282991.5476
1504,236440.0885
1505,224351.9884
1506,186599.2121
1507,245991.9851
1508,206218.8893
1509,163081.7487
1510,144633.6222
1511,144791.7843
1512,170553.4203
1513,133460.3565
1514,163633.74
1515,188822.5441
1516,159466.5355
1517,154995.0137
1518,130469.0925
1519,213674.5439
1520,131464.4459
1521,134897.9423
1522,170563.9694
1523,109612.6118
1524,122337.5868
1525,124405.9563
1526,119816.6211
1527,102070.9
1528,135685.1321
1529,146766.6722
1530,174103.2964
1531,98668.02863
1532,100472.5746
1533,138690.5435
1534,122123.696
1535,156920.2853
1536,107875.5744
1537,67181.15394
1538,169653.9119
1539,206927.5429
1540,92463.01085
1541,144717.8662
1542,139980.6839
1543,210808.9936
1544,73323.8487
1545,102716.2444
1546,125420.4852
1547,127991.6966
1548,129441.8257
1549,112318.2054
1550,137997.5358
1551,111725.6069
1552,130129.6801
1553,153754.8187
1554,106714.5272
1555,164842.8408
1556,81388.06973
1557,107867.6019
1558,88466.5187
1559,83994.72183
1560,141581.5756
1561,136811.6643
1562,126978.8288
1563,120279.4323
1564,151043.9181
1565,149146.3637
1566,239974.9327
1567,71250.14411
1568,228237.447
1569,134988.2876
1570,131016.189
1571,123925.8435
1572,145855.9093
1573,251819.112
1574,109857.2484
1575,213316.6924
1576,220744.3988
1577,196032.5093
1578,140902.9775
1579,142106.8253
1580,195093.0187
1581,141076.9136
1582,127082.7455
1583,338915.6101
1584,235696.6688
1585,140365.5669
1586,68819.93449
1587,102564.4528
1588,145530.1606
1589,93912.65221
1590,132405.9719
1591,94452.04981
1592,116824.4418
1593,125334.0283
1594,121657.4737
1595,112848.7318
1596,228922.7896
1597,187390.468
1598,205240.0375
1599,170039.5834
1600,173119.6481
1601,69885.66759
1602,115077.8772
1603,79861.65003
1604,274912.955
1605,260077.3866
1606,165635.7184
1607,172414.8416
1608,215451.469
1609,198921.8518
1610,150037.5772
1611,141614.9844
1612,157721.9217
1613,153344.7488
1614,119990.1013
1615,83771.07244
1616,73090.32666
1617,88686.67366
1618,128023.216
1619,136966.5584
1620,161517.0945
1621,136411.7638
1622,137026.7854
1623,278903.2981
1624,205320.8956
1625,126694.6106
1626,168999.6221
1627,185247.2713
1628,279967.4673
1629,180339.8447
1630,347605.8301
1631,212436.5356
1632,253082.1073
1633,170939.2034
1634,182949.3758
1635,179377.1408
1636,154229.1072
1637,187963.6318
1638,201256.8591
1639,180294.7677
1640,256938.3275
1641,184120.5893
1642,211562.3114
1643,233277.1947
1644,230893.5606
1645,189748.4111
1646,154156.3563
1647,163865.8549
1648,129585.0203
1649,132335.6728
1650,116670.3998
1651,120927.9311
1652,95368.50655
1653,95714.32954
1654,152184.9081
1655,151312.9868
1656,144047.2727
1657,151823.2633
1658,145591.194
1659,135788.5935
1660,149956.5752
1661,438179.3785
1662,421141.8747
1663,390989.3987
1664,379162.8319
1665,296619.231
1666,317148.1841
1667,355458.1862
1668,317965.0993
1669,296535.6659
1670,339057.5223
1671,254757.155
1672,431339.701
1673,310037.0715
1674,248868.5484
1675,182841.2515
1676,179840.1409
1677,212874.671
1678,433893.6148
1679,380404.5893
1680,325184.7456
1681,238064.4925
1682,304338.6352
1683,179428.6457
1684,174013.2822
1685,172727.8212
1686,172417.0166
1687,169308.9669
1688,189735.2115
1689,193628.7704
1690,196695.6991
1691,179183.9362
1692,270241.0724
1693,167315.9491
1694,184532.8097
1695,167044.0259
1696,289843.3965
1697,168674.1485
1698,377635.6876
1699,323476.2453
1700,253128.5271
1701,275579.8069
1702,250094.503
1703,258805.8792
1704,292920.8106
1705,221760.3735
1706,395807.0661
1707,212422.5702
1708,201950.9869
1709,283477.5783
1710,211622.3601
1711,260895.3388
1712,265048.6465
1713,260027.6135
1714,222438.5124
1715,202439.6448
1716,182179.6449
1717,172765.3169
1718,128377.9643
1719,201909.7601
1720,262337.4098
1721,169746.9425
1722,119726.9737
1723,151541.3227
1724,212301.3547
1725,234032.4956
1726,186450.7868
1727,158679.7575
1728,183375.1753
1729,162021.9098
1730,160129.2722
1731,121688.3319
1732,122768.553
1733,118788.7028
1734,119522.6306
1735,130494.802
1736,113709.8339
1737,348352.9854
1738,211421.9222
1739,262872.6118
1740,196561.2171
1741,182336.4075
1742,170923
1743,174447.127
1744,294957.0277
1745,215247.3323
1746,203813.7279
1747,216312.2629
1748,215535.445
1749,148888.9757
1750,132359.5473
1751,235629.3513
1752,121384.4319
1753,142269.545
1754,209404.283
1755,164907.6603
1756,123899.6668
1757,121482.9193
1758,144124.9401
1759,163912.5524
1760,160148.9001
1761,145062.2447
1762,172645.5041
1763,174988.4911
1764,115887.043
1765,160630.6748
1766,179899.8584
1767,212977.3077
1768,141674.1096
1769,179513.0056
1770,142396.6655
1771,129009.0057
1772,134117.4806
1773,124555.812
1774,134136.4373
1775,138029.9571
1776,121405.4718
1777,109967.5766
1778,135979.3819
1779,115270.3424
1780,182241.7869
1781,130474.7444
1782,94389.07851
1783,133203.5356
1784,96521.3452
1785,110820.1993
1786,146453.6769
1787,166101.1665
1788,57359.19509
1789,95282.96976
1790,78621.60553
1791,174611.9023
1792,157236.334
1793,136180.8048
1794,144671.5166
1795,135605.3426
1796,125467.7247
1797,112758.3209
1798,121925.7646
1799,109160.1414
1800,123748.2364
1801,127254.0647
1802,147815.6035
1803,148335.0062
1804,137559.3418
1805,137109.6205
1806,114407.867
1807,126340.7161
1808,125081.0661
1809,119492.2003
1810,147446.7022
1811,97452.11957
1812,97744.61513
1813,122124.6915
1814,88211.98748
1815,58247.37805
1816,91604.8681
1817,105662.2059
1818,134420.8346
1819,111310.7784
1820,64410.92007
1821,102178.1321
