Id,SalePrice
1461,135874.7969
1462,175890.2344
1463,176749.9063
1464,193813.7031
1465,190343.3125
1466,175841.3438
1467,164226.5156
1468,161962.4219
1469,191641.0625
1470,131002.2813
1471,191644.9375
1472,88256.67969
1473,91536.66406
1474,155527.7969
1475,138539.1719
1476,393713.5313
1477,275722.1875
1478,292078.375
1479,226683.1719
1480,542722
1481,303633.0313
1482,211413.9375
1483,171073.1094
1484,169153.2188
1485,172627.1563
1486,189573.5
1487,320077.0313
1488,224032.1094
1489,209234.625
1490,229432.75
1491,185847.3125
1492,83537.10938
1493,206322.125
1494,299554.0625
1495,277361.9688
1496,228612.5469
1497,182399.0938
1498,161114.25
1499,165471.5781
1500,156308.625
1501,188356.4531
1502,156090.8906
1503,294394.75
1504,240276.5313
1505,234151.4531
1506,181822.5313
1507,225219.375
1508,178690.1875
1509,167287.0938
1510,154240.8906
1511,142107.0156
1512,173909.625
1513,147703.4844
1514,181518.375
1515,183791.2031
1516,165679.5469
1517,156115.6094
1518,131939.125
1519,225668.1094
1520,132139.5469
1521,132024.3906
1522,176745.8281
1523,109768.8672
1524,125784.3828
1525,125170.3594
1526,119308.1641
1527,113359.6719
1528,132554.9844
1529,143382.5156
1530,178590.3594
1531,85899.4375
1532,99275.42188
1533,154708.6875
1534,121374.3203
1535,151067.5156
1536,102646.9766
1537,66276.46875
1538,181406.0156
1539,209944.6094
1540,91603.79688
1541,138063.7813
1542,133258.4688
1543,239185.4844
1544,61756.18359
1545,112130.8906
1546,126016.3906
1547,135507.0781
1548,135399.2656
1549,120104.4766
1550,133368.8125
1551,111816.1563
1552,129165.8359
1553,158627
1554,100249.7656
1555,172086.6563
1556,91166.36719
1557,103479.4453
1558,95899.61719
1559,76764.46094
1560,135501.5938
1561,114405.2344
1562,126942.3672
1563,125590.0234
1564,152261.2813
1565,150066.5781
1566,214114.8125
1567,61436.5
1568,221187.4219
1569,126764.3516
1570,127671.0547
1571,119573
1572,144589.2344
1573,251693.3125
1574,123798.9766
1575,235418.4219
1576,226399.0938
1577,194215.0156
1578,150588.7031
1579,164996.2969
1580,195906.1563
1581,168484.1875
1582,126423.3281
1583,332132.625
1584,233038.2031
1585,142860.5625
1586,75346.89844
1587,88074.28906
1588,154261.1719
1589,94451.35156
1590,132531.2031
1591,90175.45313
1592,112439.6016
1593,136493.1719
1594,146138.3281
1595,100713.6172
1596,228676.3438
1597,196584.8438
1598,192785.6719
1599,179332.8906
1600,181645.8125
1601,83890.34375
1602,113824.7969
1603,71238.54688
1604,277554.0938
1605,228258.2344
1606,173978.5938
1607,151494.1094
1608,208620.6406
1609,182487.9375
1610,158369.0469
1611,136681.0781
1612,170191.125
1613,155842.6406
1614,120267.2969
1615,88506.03125
1616,65378.81641
1617,93840.17969
1618,129854.3125
1619,155236.6406
1620,151331.9375
1621,126104.3281
1622,140808.4219
1623,290247.4375
1624,204428.9531
1625,133590
1626,157690.2656
1627,186596.7656
1628,277518.8438
1629,184455.5313
1630,361613.1875
1631,233383.0469
1632,246341.1875
1633,168345.4219
1634,187684.8281
1635,188271.6406
1636,151579.4844
1637,182450.3906
1638,219123.5
1639,184478.8594
1640,258244.1094
1641,177977.4688
1642,230312.0781
1643,214471.0313
1644,227290.2031
1645,200182.9688
1646,155099.2969
1647,160583.8281
1648,138238.5469
1649,139185.6094
1650,116761.3828
1651,113820.3672
1652,93933.60156
1653,92005.45313
1654,149329.0156
1655,147119.6094
1656,150952
1657,151055.4844
1658,147357.8125
1659,139420.1719
1660,155296.4375
1661,465956.125
1662,448839.2188
1663,382861.5938
1664,342656.2188
1665,313310.9063
1666,318897.1875
1667,344116.5938
1668,326087.1563
1669,286767
1670,335587.4063
1671,263019.75
1672,491163.3438
1673,299654.3438
1674,237831.9844
1675,179116.3438
1676,182747.4219
1677,212277.25
1678,459352.8438
1679,397070.25
1680,344491.5625
1681,261017.1563
1682,301633.0625
1683,171288.875
1684,162887.0625
1685,167085.3281
1686,164660.6875
1687,163673.2969
1688,187134.5625
1689,193289.625
1690,181888.1406
1691,174061.7656
1692,259134.9844
1693,160811.4063
1694,190991.4063
1695,162917.125
1696,268005.9375
1697,174816.1875
1698,381487
1699,335471.5
1700,255549.1563
1701,274637.375
1702,268697.2188
1703,241609.7969
1704,299985.8125
1705,233869.1563
1706,502049.4375
1707,215604.2031
1708,207656.375
1709,287990.625
1710,229910.2969
1711,242203.2969
1712,232678.4844
1713,284156.6875
1714,230730.8125
1715,214296.1719
1716,175269.9688
1717,174574.625
1718,130802.7891
1719,188752.5469
1720,232323.7656
1721,166469.1406
1722,133124.7969
1723,154642.2656
1724,201481.875
1725,255203.9531
1726,183189.75
1727,160505.1094
1728,175414.625
1729,171125.7188
1730,163120.25
1731,116117.9766
1732,146197.1563
1733,118758.125
1734,112896.2891
1735,124015.0313
1736,118252.2422
1737,361559.75
1738,213343.9844
1739,316266.8125
1740,220225.1875
1741,196894.5781
1742,181782.3438
1743,170908.1406
1744,286481.4375
1745,234841.8594
1746,200427.0781
1747,234935.0938
1748,215537.2031
1749,150716.2031
1750,124026.9766
1751,261064.9688
1752,122120.3828
1753,139134.9531
1754,206938.6719
1755,155253.0469
1756,129358.7422
1757,122487.4375
1758,145160.3281
1759,157371.4063
1760,174897
1761,143685.8281
1762,170067.0938
1763,175783.8438
1764,107454.9844
1765,172580.4219
1766,172477.2969
1767,238345.2031
1768,143951.1406
1769,180893.8438
1770,142745.5938
1771,123991.4141
1772,147556.2344
1773,110695.6328
1774,107930.2266
1775,140698.6875
1776,136123.0313
1777,121624.4297
1778,139535.4844
1779,107808.6094
1780,185563.9063
1781,133577.2969
1782,92959.96094
1783,135955.1406
1784,104933.8906
1785,123153.7656
1786,157405.125
1787,155120.1094
1788,45586.72266
1789,100799.2266
1790,84420.96875
1791,179633.2969
1792,159254.8906
1793,136500.3125
1794,146140.3438
1795,137047.4219
1796,117891.375
1797,119498.2891
1798,123180.5859
1799,117181.3125
1800,129301.6016
1801,131237.5313
1802,149677.2031
1803,154149.5156
1804,142312.1406
1805,134780.4688
1806,110548.5234
1807,133677.3125
1808,122941.3828
1809,113931.0781
1810,140485.6406
1811,86452.6875
1812,93202.6875
1813,117466.6719
1814,90298.49219
1815,47955.19531
1816,83908.6875
1817,103645.5391
1818,155937.875
1819,109717.9375
1820,69378.65625
1821,98835.64063
1822,158100.375
1823,38467.06641
1824,132979.6875
1825,128099.6094
1826,92259.67969
1827,101694.5
1828,140297.75
1829,126090.5391
1830,143964.3438
1831,151732.9219
1832,87183.19531
1833,149698.6563
1834,103849.4453
1835,148059.5
1836,136768.875
1837,94161.65625
1838,121463.1172
1839,83662.47656
1840,163227.7188
1841,152851.3906
1842,78800.17188
1843,136141.4844
1844,149858.5156
1845,123732.4063
