Id,SalePrice
1461,118535.9297
1462,165103.5469
1463,184022.3438
1464,189753.8438
1465,188988.3281
1466,173873.0938
1467,168942.3594
1468,167762.875
1469,197643.0938
1470,125859.1328
1471,203366.6719
1472,96967.67969
1473,93364.44531
1474,151492.5313
1475,141637.2813
1476,405824.1875
1477,274051.4375
1478,300780.2813
1479,271694.7813
1480,485063.2188
1481,331499.8125
1482,213124.5781
1483,164654.9219
1484,172743.5
1485,182659.9219
1486,187742.4531
1487,329490.9688
1488,241304.3906
1489,212851.5156
1490,212364.5313
1491,189762.5
1492,79174.0625
1493,194200.2031
1494,311645.125
1495,300697.125
1496,221667.9844
1497,179451.0156
1498,164784.2813
1499,166364.1875
1500,149400.3281
1501,178859.125
1502,159656.7813
1503,305533.1875
1504,238874.9375
1505,226829.2031
1506,189699.3281
1507,237007.5469
1508,188407.9063
1509,160179.1406
1510,140956.1563
1511,139596.1875
1512,172742.9063
1513,140268.5625
1514,180785.4063
1515,204607.7188
1516,158725.4219
1517,164041.9844
1518,137945.6406
1519,218075.8281
1520,128193.9375
1521,127831.9375
1522,180983.9688
1523,108525.4297
1524,117251.75
1525,124406.3047
1526,127112.6016
1527,112760.3906
1528,134590.1094
1529,143454.4063
1530,170403.9375
1531,112764.8203
1532,104538.5156
1533,138292.1875
1534,125528.0547
1535,152596
1536,108421.2734
1537,76902.30469
1538,165711.8594
1539,210707.0469
1540,107221.9219
1541,140130.2188
1542,137404.4063
1543,223757.1875
1544,77945.97656
1545,117003.3125
1546,137239.7344
1547,126084.8594
1548,132670.3281
1549,114604.1641
1550,138066.7344
1551,124480.0234
1552,158485.1094
1553,154284.8594
1554,105263.5703
1555,171492.7031
1556,71271.16406
1557,114031.1484
1558,90766.66406
1559,95466.28125
1560,131045.5469
1561,135182.4844
1562,127414.6094
1563,116480.0313
1564,168438.9063
1565,148622.1719
1566,230123.2344
1567,74268.125
1568,209704.4063
1569,146760.7031
1570,136605.9219
1571,125916.1797
1572,153723.8438
1573,259067.6875
1574,106354.8438
1575,229835.625
1576,208319.1719
1577,198385.5313
1578,144595.5313
1579,149518.4063
1580,193744.2344
1581,162249.6875
1582,125428.0859
1583,339664.375
1584,225857.5781
1585,144437.1406
1586,74339.36719
1587,100278.7188
1588,146579.9063
1589,97980.47656
1590,135904.4375
1591,93445.92188
1592,113705.4141
1593,134247.5625
1594,146496.3594
1595,112530.5078
1596,251383.8594
1597,186106.5156
1598,203300.0156
1599,196082.2344
1600,188233.4844
1601,79915.64844
1602,111898.5313
1603,83826.24219
1604,272229.4688
1605,261998.4219
1606,164660.5156
1607,167717.7344
1608,210410.0625
1609,202365.9219
1610,143605.375
1611,129382.1953
1612,157924.6094
1613,158498.7344
1614,125822.7188
1615,89717.15625
1616,69709.125
1617,98354.09375
1618,126977.2969
1619,142616.2656
1620,154078.0625
1621,138585.5781
1622,128679.2891
1623,282812.625
1624,208802.1719
1625,135192.0313
1626,166050.4844
1627,183995.5938
1628,289422.4063
1629,183915.875
1630,365289.3438
1631,231831
1632,249305.8125
1633,173308.1875
1634,191446.9531
1635,184680.2344
1636,155519.7969
1637,191308.5469
1638,219475.75
1639,178061.5
1640,263241.5625
1641,176451.9531
1642,220021.4063
1643,218757.5781
1644,227216.5625
1645,200217.8906
1646,158316.7188
1647,174210.9531
1648,125439.2109
1649,133890.9688
1650,123142.4063
1651,124182.8359
1652,96845.71094
1653,99415.85156
1654,144156.9844
1655,159664.6875
1656,145534.0781
1657,145572.9531
1658,143861.0469
1659,148989.7344
1660,154490.2031
1661,440391.75
1662,434251.0625
1663,415170.1563
1664,332861.4688
1665,332107.2188
1666,303464.4688
1667,356540.75
1668,334807.2188
1669,295830.5938
1670,353191.0625
1671,240203.9063
1672,468169.25
1673,289756.2813
1674,246449.0938
1675,176471.6406
1676,176987.625
1677,213077.2188
1678,496792.125
1679,361402.0938
1680,326914.8438
1681,272112.1563
1682,294517.8125
1683,179127.7344
1684,172503.0313
1685,172306
1686,174407.4844
1687,167071.25
1688,187779.9844
1689,192872.0313
1690,193888.4531
1691,191626.8125
1692,289138.5625
1693,165499.0469
1694,188569.0938
1695,163848.6563
1696,273839.5
1697,166655.6719
1698,382986.5938
1699,327747.0625
1700,242052.3281
1701,259715.5156
1702,269569.375
1703,252943.7344
1704,286673.2188
1705,227857.2656
1706,466434.1875
1707,215016.3125
1708,207483.7344
1709,317165.7188
1710,224490.0938
1711,244417.6563
1712,271469.0313
1713,242089.2656
1714,222609.8125
1715,209071.375
1716,182926.2344
1717,180259.3281
1718,135921.5313
1719,198701.1875
1720,255241.4063
1721,177812.375
1722,130585.4844
1723,152060.9375
1724,215537.9063
1725,239481.625
1726,178467.3125
1727,152649
1728,176178.6875
1729,159336.375
1730,162413.5156
1731,117238.6172
1732,127779.75
1733,115637.6563
1734,120327.1953
1735,131097.3281
1736,118805.0391
1737,358922.3125
1738,210223.7188
1739,281426.0938
1740,231864.9063
1741,192857.875
1742,169078.7969
1743,170522.1563
1744,287011.5313
1745,212606.9375
1746,215652.5313
1747,227580.0938
1748,199582.875
1749,142398.9063
1750,134657.6406
1751,247278.1563
1752,122083.2109
1753,155542.8125
1754,219863.0156
1755,163713.1406
1756,135926.0938
1757,119268.4531
1758,133747.7969
1759,156365.6563
1760,159104.7188
1761,147312.8125
1762,176925.7031
1763,169270.4219
1764,117731.9297
1765,183848.7969
1766,183022.875
1767,222076.3594
1768,141896.25
1769,191984.0938
1770,146307.2656
1771,133295.2969
1772,142335
1773,129201.2266
1774,140389.7188
1775,141932.7031
1776,120028.9844
1777,112496.4219
1778,136652.3125
1779,111720.6641
1780,185225.1406
1781,127249.25
1782,98902.75781
1783,132432.8906
1784,107120.4141
1785,110219.7109
1786,174664.4375
1787,153455.2969
1788,61019.41016
1789,98078
1790,75376.63281
1791,192525.0938
1792,169517.9375
1793,127019.5078
