Id,SalePrice
1461,116709.1484
1462,156223.8438
1463,186885.8594
1464,186401.9375
1465,188742.2969
1466,177206.6875
1467,174221.1094
1468,173669.1563
1469,193883.7188
1470,130908.5625
1471,191384.5156
1472,90945.76563
1473,94112.95313
1474,157907.375
1475,129626.3359
1476,402629.3125
1477,271441.6563
1478,303999.9688
1479,277605.3125
1480,511899
1481,338567.0625
1482,216616.9688
1483,166733.3438
1484,170432.3438
1485,173383.6094
1486,190860.3125
1487,353068.5938
1488,227199.5313
1489,208807.4688
1490,229797.2031
1491,193431.7188
1492,83315.39063
1493,198521.7031
1494,304691.125
1495,309074.2188
1496,237667.8594
1497,185525.4531
1498,161974.1875
1499,166740.6406
1500,149887.2344
1501,172981.9844
1502,151228.7344
1503,298575.2813
1504,237441.1406
1505,223259.1875
1506,199016.5156
1507,241666.4844
1508,190015.2969
1509,159104.5938
1510,155885.8125
1511,148878.2969
1512,165254.7031
1513,137664.6719
1514,167754.2656
1515,212480.1563
1516,165743.1563
1517,163745.7031
1518,130781.7891
1519,223446.4375
1520,132715.875
1521,133442.1563
1522,175878.7344
1523,109189.0781
1524,124047.3672
1525,123470.1484
1526,123697.3906
1527,116205.5938
1528,139838.2188
1529,147819.2344
1530,172226.0156
1531,120488.1719
1532,104082.2891
1533,147356.5781
1534,128262.3984
1535,142961.875
1536,107062.0703
1537,68800.26563
1538,157667.9844
1539,207959.6563
1540,92753.71875
1541,143895.9063
1542,136019.7813
1543,220686.375
1544,69105.19531
1545,120794.7891
1546,130466.5078
1547,129023.5547
1548,150754.1406
1549,121919.2344
1550,142257.2656
1551,126278.0156
1552,149451.8438
1553,168623.2656
1554,116474.2813
1555,160271.1875
1556,73664.875
1557,97998.61719
1558,99408.1875
1559,82982.00781
1560,127593.9297
1561,137802.9688
1562,127664.7734
1563,117819.4297
1564,164664.0781
1565,154769.8125
1566,233154.7813
1567,66130.33594
1568,213153.2188
1569,141958.875
1570,136623.2188
1571,123736.2188
1572,156050.3281
1573,251261.9375
1574,112153.4375
1575,237695.375
1576,212790.3594
1577,192180.8438
1578,158506.0469
1579,148932.6094
1580,200045.8281
1581,159375.2031
1582,128112.8906
1583,337636.75
1584,211598.8438
1585,140586.1563
